k,d,max_steps,acc
33,992,1,0.0234375
33,992,2,1.0
33,992,4,0.9921875
33,992,64,1.0
33,1008,1,0.03125
33,1008,2,0.9921875
33,1008,4,1.0
33,1008,64,1.0
33,1024,1,0.0859375
33,1024,2,1.0
33,1024,4,1.0
33,1024,64,1.0
34,16,1,0.0
34,16,2,0.0
34,16,4,0.0
34,16,64,0.0
34,32,1,0.0
34,32,2,0.0
34,32,4,0.0
34,32,64,0.0
34,48,1,0.0
34,48,2,0.0
34,48,4,0.0
34,48,64,0.0
34,64,1,0.0
34,64,2,0.0
34,64,4,0.0
34,64,64,0.0
34,80,1,0.0
34,80,2,0.0
34,80,4,0.0
34,80,64,0.0
34,96,1,0.0
34,96,2,0.0
34,96,4,0.0
34,96,64,0.0
34,112,1,0.0
34,112,2,0.0
34,112,4,0.0
34,112,64,0.0
34,128,1,0.0
34,128,2,0.0
34,128,4,0.0
34,128,64,0.0
34,144,1,0.0
34,144,2,0.0
34,144,4,0.0
34,144,64,0.0
34,160,1,0.0
34,160,2,0.0
34,160,4,0.0
34,160,64,0.0
34,176,1,0.0
34,176,2,0.0
34,176,4,0.0
34,176,64,0.0
34,192,1,0.0
34,192,2,0.0
34,192,4,0.0
34,192,64,0.0
34,208,1,0.0
34,208,2,0.0
34,208,4,0.0
34,208,64,0.0
34,224,1,0.0
34,224,2,0.0
34,224,4,0.0
34,224,64,0.0
34,240,1,0.0
34,240,2,0.0
34,240,4,0.0
34,240,64,0.0
34,256,1,0.0
34,256,2,0.0
34,256,4,0.0
34,256,64,0.0
34,272,1,0.0
34,272,2,0.0
34,272,4,0.0
34,272,64,0.0
34,288,1,0.0
34,288,2,0.0
34,288,4,0.0
34,288,64,0.015625
34,304,1,0.0
34,304,2,0.0
34,304,4,0.0
34,304,64,0.015625
34,320,1,0.0
34,320,2,0.0
34,320,4,0.0
34,320,64,0.1015625
34,336,1,0.0
34,336,2,0.0
34,336,4,0.015625
34,336,64,0.2265625
34,352,1,0.0
34,352,2,0.0
34,352,4,0.0
34,352,64,0.3359375
34,368,1,0.0
34,368,2,0.0
34,368,4,0.0234375
34,368,64,0.3671875
34,384,1,0.0
34,384,2,0.0
34,384,4,0.0390625
34,384,64,0.578125
34,400,1,0.0
34,400,2,0.0
34,400,4,0.0546875
34,400,64,0.625
34,416,1,0.0
34,416,2,0.0
34,416,4,0.1328125
34,416,64,0.78125
34,432,1,0.0
34,432,2,0.0
34,432,4,0.21875
34,432,64,0.84375
34,448,1,0.0
34,448,2,0.0
34,448,4,0.2109375
34,448,64,0.890625
34,464,1,0.0
34,464,2,0.0
34,464,4,0.375
34,464,64,0.9140625
34,480,1,0.0
34,480,2,0.0
34,480,4,0.484375
34,480,64,0.9453125
34,496,1,0.0
34,496,2,0.0
34,496,4,0.5078125
34,496,64,0.9375
34,512,1,0.0
34,512,2,0.015625
34,512,4,0.609375
34,512,64,0.9453125
34,528,1,0.0
34,528,2,0.0
34,528,4,0.765625
34,528,64,0.9765625
34,544,1,0.0
34,544,2,0.03125
34,544,4,0.8515625
34,544,64,0.984375
34,560,1,0.0
34,560,2,0.0390625
34,560,4,0.8671875
34,560,64,0.984375
34,576,1,0.0
34,576,2,0.109375
34,576,4,0.859375
34,576,64,1.0
34,592,1,0.0
34,592,2,0.1328125
34,592,4,0.9140625
34,592,64,1.0
34,608,1,0.0
34,608,2,0.1015625
34,608,4,0.9375
34,608,64,0.9765625
34,624,1,0.0
34,624,2,0.1875
34,624,4,0.921875
34,624,64,0.984375
34,640,1,0.0
34,640,2,0.34375
34,640,4,0.96875
34,640,64,1.0
34,656,1,0.0
34,656,2,0.3359375
34,656,4,0.9921875
34,656,64,0.9921875
34,672,1,0.0
34,672,2,0.3671875
34,672,4,0.9921875
34,672,64,1.0
34,688,1,0.0
34,688,2,0.40625
34,688,4,0.984375
34,688,64,1.0
34,704,1,0.0
34,704,2,0.5078125
34,704,4,0.9765625
34,704,64,1.0
34,720,1,0.0
34,720,2,0.578125
34,720,4,0.9921875
34,720,64,1.0
34,736,1,0.0
34,736,2,0.6328125
34,736,4,0.9921875
34,736,64,1.0
34,752,1,0.0
34,752,2,0.7109375
34,752,4,1.0
34,752,64,1.0
34,768,1,0.0
34,768,2,0.6875
34,768,4,1.0
34,768,64,1.0
34,784,1,0.0
34,784,2,0.78125
34,784,4,0.9921875
34,784,64,1.0
34,800,1,0.0
34,800,2,0.765625
34,800,4,0.9921875
34,800,64,1.0
34,816,1,0.0
34,816,2,0.796875
34,816,4,0.984375
34,816,64,1.0
34,832,1,0.0
34,832,2,0.9375
34,832,4,1.0
34,832,64,1.0
34,848,1,0.0
34,848,2,0.84375
34,848,4,0.9921875
34,848,64,1.0
34,864,1,0.0
34,864,2,0.9296875
34,864,4,0.9921875
34,864,64,1.0
34,880,1,0.0078125
34,880,2,0.8828125
34,880,4,1.0
34,880,64,1.0
34,896,1,0.0
34,896,2,0.96875
34,896,4,1.0
34,896,64,1.0
34,912,1,0.015625
34,912,2,0.9609375
34,912,4,1.0
34,912,64,1.0
34,928,1,0.015625
34,928,2,0.9453125
34,928,4,1.0
34,928,64,1.0
34,944,1,0.0
34,944,2,1.0
34,944,4,1.0
34,944,64,1.0
34,960,1,0.0234375
34,960,2,0.9453125
34,960,4,1.0
34,960,64,1.0
34,976,1,0.0078125
34,976,2,1.0
34,976,4,1.0
34,976,64,1.0
34,992,1,0.0
34,992,2,0.9765625
34,992,4,1.0
34,992,64,1.0
34,1008,1,0.03125
34,1008,2,0.96875
34,1008,4,1.0
34,1008,64,1.0
34,1024,1,0.03125
34,1024,2,0.984375
34,1024,4,1.0
34,1024,64,1.0
35,16,1,0.0
35,16,2,0.0
35,16,4,0.0
35,16,64,0.0
35,32,1,0.0
35,32,2,0.0
35,32,4,0.0
35,32,64,0.0
35,48,1,0.0
35,48,2,0.0
35,48,4,0.0
35,48,64,0.0
35,64,1,0.0
35,64,2,0.0
35,64,4,0.0
35,64,64,0.0
35,80,1,0.0
35,80,2,0.0
35,80,4,0.0
35,80,64,0.0
35,96,1,0.0
35,96,2,0.0
35,96,4,0.0
35,96,64,0.0
35,112,1,0.0
35,112,2,0.0
35,112,4,0.0
35,112,64,0.0
35,128,1,0.0
35,128,2,0.0
35,128,4,0.0
35,128,64,0.0
35,144,1,0.0
35,144,2,0.0
35,144,4,0.0
35,144,64,0.0
35,160,1,0.0
35,160,2,0.0
35,160,4,0.0
35,160,64,0.0
35,176,1,0.0
35,176,2,0.0
35,176,4,0.0
35,176,64,0.0
35,192,1,0.0
35,192,2,0.0
35,192,4,0.0
35,192,64,0.0
35,208,1,0.0
35,208,2,0.0
35,208,4,0.0
35,208,64,0.0
35,224,1,0.0
35,224,2,0.0
35,224,4,0.0
35,224,64,0.0
35,240,1,0.0
35,240,2,0.0
35,240,4,0.0
35,240,64,0.0
35,256,1,0.0
35,256,2,0.0
35,256,4,0.0
35,256,64,0.0
35,272,1,0.0
35,272,2,0.0
35,272,4,0.0
35,272,64,0.0
35,288,1,0.0
35,288,2,0.0
35,288,4,0.0
35,288,64,0.015625
35,304,1,0.0
35,304,2,0.0
35,304,4,0.0
35,304,64,0.03125
35,320,1,0.0
35,320,2,0.0
35,320,4,0.0
35,320,64,0.1328125
35,336,1,0.0
35,336,2,0.0
35,336,4,0.0
35,336,64,0.09375
35,352,1,0.0
35,352,2,0.0
35,352,4,0.0
35,352,64,0.25
35,368,1,0.0
35,368,2,0.0
35,368,4,0.0
35,368,64,0.3671875
35,384,1,0.0
35,384,2,0.0
35,384,4,0.0078125
35,384,64,0.4921875
35,400,1,0.0
35,400,2,0.0
35,400,4,0.0390625
35,400,64,0.6015625
35,416,1,0.0
35,416,2,0.0
35,416,4,0.0703125
35,416,64,0.65625
35,432,1,0.0
35,432,2,0.0
35,432,4,0.125
35,432,64,0.7734375
35,448,1,0.0
35,448,2,0.0
35,448,4,0.234375
35,448,64,0.8125
35,464,1,0.0
35,464,2,0.0
35,464,4,0.3359375
35,464,64,0.921875
35,480,1,0.0
35,480,2,0.0
35,480,4,0.4296875
35,480,64,0.953125
35,496,1,0.0
35,496,2,0.0
35,496,4,0.453125
35,496,64,0.9375
35,512,1,0.0
35,512,2,0.0
35,512,4,0.6015625
35,512,64,0.953125
35,528,1,0.0
35,528,2,0.015625
35,528,4,0.6328125
35,528,64,0.96875
35,544,1,0.0
35,544,2,0.0234375
35,544,4,0.7890625
35,544,64,0.96875
35,560,1,0.0
35,560,2,0.0625
35,560,4,0.8515625
35,560,64,0.9609375
35,576,1,0.0
35,576,2,0.0859375
35,576,4,0.8515625
35,576,64,0.984375
35,592,1,0.0
35,592,2,0.0625
35,592,4,0.90625
35,592,64,0.984375
35,608,1,0.0
35,608,2,0.1796875
35,608,4,0.9296875
35,608,64,1.0
35,624,1,0.0
35,624,2,0.2109375
35,624,4,0.90625
35,624,64,1.0
35,640,1,0.0
35,640,2,0.171875
35,640,4,0.96875
35,640,64,1.0
35,656,1,0.0
35,656,2,0.3046875
35,656,4,0.9765625
35,656,64,1.0
35,672,1,0.0
35,672,2,0.375
35,672,4,0.9609375
35,672,64,1.0
35,688,1,0.0
35,688,2,0.390625
35,688,4,0.9765625
35,688,64,1.0
35,704,1,0.0
35,704,2,0.484375
35,704,4,0.9921875
35,704,64,1.0
35,720,1,0.0
35,720,2,0.5546875
35,720,4,0.984375
35,720,64,1.0
35,736,1,0.0
35,736,2,0.5703125
35,736,4,0.984375
35,736,64,1.0
35,752,1,0.0
35,752,2,0.640625
35,752,4,0.984375
35,752,64,1.0
35,768,1,0.0
35,768,2,0.8046875
35,768,4,0.984375
35,768,64,1.0
35,784,1,0.0
35,784,2,0.7578125
35,784,4,0.9921875
35,784,64,1.0
35,800,1,0.0
35,800,2,0.71875
35,800,4,0.984375
35,800,64,1.0
35,816,1,0.0
35,816,2,0.8203125
35,816,4,1.0
35,816,64,1.0
35,832,1,0.0
35,832,2,0.890625
35,832,4,1.0
35,832,64,1.0
35,848,1,0.0
35,848,2,0.8828125
35,848,4,1.0
35,848,64,1.0
35,864,1,0.0
35,864,2,0.9140625
35,864,4,1.0
35,864,64,1.0
35,880,1,0.0
35,880,2,0.90625
35,880,4,1.0
35,880,64,1.0
35,896,1,0.0078125
35,896,2,0.953125
35,896,4,1.0
35,896,64,1.0
35,912,1,0.0
35,912,2,0.96875
35,912,4,1.0
35,912,64,1.0
35,928,1,0.0
35,928,2,0.953125
35,928,4,1.0
35,928,64,1.0
35,944,1,0.0
35,944,2,0.96875
35,944,4,1.0
35,944,64,1.0
35,960,1,0.0078125
35,960,2,0.9765625
35,960,4,1.0
35,960,64,1.0
35,976,1,0.0234375
35,976,2,0.9765625
35,976,4,1.0
35,976,64,1.0
35,992,1,0.0078125
35,992,2,0.96875
35,992,4,1.0
35,992,64,1.0
35,1008,1,0.0234375
35,1008,2,0.9921875
35,1008,4,1.0
35,1008,64,1.0
35,1024,1,0.0078125
35,1024,2,0.9765625
35,1024,4,1.0
35,1024,64,1.0
36,16,1,0.0
36,16,2,0.0
36,16,4,0.0
36,16,64,0.0
36,32,1,0.0
36,32,2,0.0
36,32,4,0.0
36,32,64,0.0
36,48,1,0.0
36,48,2,0.0
36,48,4,0.0
36,48,64,0.0
36,64,1,0.0
36,64,2,0.0
36,64,4,0.0
36,64,64,0.0
36,80,1,0.0
36,80,2,0.0
36,80,4,0.0
36,80,64,0.0
36,96,1,0.0
36,96,2,0.0
36,96,4,0.0
36,96,64,0.0
36,112,1,0.0
36,112,2,0.0
36,112,4,0.0
36,112,64,0.0
36,128,1,0.0
36,128,2,0.0
36,128,4,0.0
36,128,64,0.0
36,144,1,0.0
36,144,2,0.0
36,144,4,0.0
36,144,64,0.0
36,160,1,0.0
36,160,2,0.0
36,160,4,0.0
36,160,64,0.0
36,176,1,0.0
36,176,2,0.0
36,176,4,0.0
36,176,64,0.0
36,192,1,0.0
36,192,2,0.0
36,192,4,0.0
36,192,64,0.0
36,208,1,0.0
36,208,2,0.0
36,208,4,0.0
36,208,64,0.0
36,224,1,0.0
36,224,2,0.0
36,224,4,0.0
36,224,64,0.0
36,240,1,0.0
36,240,2,0.0
36,240,4,0.0
36,240,64,0.0
36,256,1,0.0
36,256,2,0.0
36,256,4,0.0
36,256,64,0.0
36,272,1,0.0
36,272,2,0.0
36,272,4,0.0
36,272,64,0.0
36,288,1,0.0
36,288,2,0.0
36,288,4,0.0
36,288,64,0.0
36,304,1,0.0
36,304,2,0.0
36,304,4,0.0
36,304,64,0.0234375
36,320,1,0.0
36,320,2,0.0
36,320,4,0.0
36,320,64,0.0390625
36,336,1,0.0
36,336,2,0.0
36,336,4,0.0
36,336,64,0.09375
36,352,1,0.0
36,352,2,0.0
36,352,4,0.0
36,352,64,0.1875
36,368,1,0.0
36,368,2,0.0
36,368,4,0.0078125
36,368,64,0.2890625
36,384,1,0.0
36,384,2,0.0
36,384,4,0.0
36,384,64,0.453125
36,400,1,0.0
36,400,2,0.0
36,400,4,0.015625
36,400,64,0.5
36,416,1,0.0
36,416,2,0.0
36,416,4,0.0703125
36,416,64,0.59375
36,432,1,0.0
36,432,2,0.0
36,432,4,0.0703125
36,432,64,0.7109375
36,448,1,0.0
36,448,2,0.0
36,448,4,0.1171875
36,448,64,0.75
36,464,1,0.0
36,464,2,0.0
36,464,4,0.1484375
36,464,64,0.8828125
36,480,1,0.0
36,480,2,0.0
36,480,4,0.3828125
36,480,64,0.8515625
36,496,1,0.0
36,496,2,0.0
36,496,4,0.4765625
36,496,64,0.9296875
36,512,1,0.0
36,512,2,0.0
36,512,4,0.5390625
36,512,64,0.9296875
36,528,1,0.0
36,528,2,0.0
36,528,4,0.734375
36,528,64,0.953125
36,544,1,0.0
36,544,2,0.0
36,544,4,0.6875
36,544,64,0.96875
36,560,1,0.0
36,560,2,0.0078125
36,560,4,0.8046875
36,560,64,0.9921875
36,576,1,0.0
36,576,2,0.015625
36,576,4,0.8359375
36,576,64,0.9921875
36,592,1,0.0
36,592,2,0.015625
36,592,4,0.8125
36,592,64,0.9921875
36,608,1,0.0
36,608,2,0.0859375
36,608,4,0.90625
36,608,64,1.0
36,624,1,0.0
36,624,2,0.09375
36,624,4,0.9453125
36,624,64,1.0
36,640,1,0.0
36,640,2,0.140625
36,640,4,0.9609375
36,640,64,1.0
36,656,1,0.0
36,656,2,0.15625
36,656,4,0.9296875
36,656,64,1.0
36,672,1,0.0
36,672,2,0.2421875
36,672,4,0.953125
36,672,64,0.9921875
36,688,1,0.0
36,688,2,0.2734375
36,688,4,0.9609375
36,688,64,1.0
36,704,1,0.0
36,704,2,0.3671875
36,704,4,0.9921875
36,704,64,1.0
36,720,1,0.0
36,720,2,0.3984375
36,720,4,0.9921875
36,720,64,1.0
36,736,1,0.0
36,736,2,0.4921875
36,736,4,0.9921875
36,736,64,1.0
36,752,1,0.0
36,752,2,0.59375
36,752,4,0.984375
36,752,64,1.0
36,768,1,0.0
36,768,2,0.6171875
36,768,4,1.0
36,768,64,1.0
36,784,1,0.0
36,784,2,0.6015625
36,784,4,0.984375
36,784,64,1.0
36,800,1,0.0
36,800,2,0.703125
36,800,4,1.0
36,800,64,1.0
36,816,1,0.0
36,816,2,0.7421875
36,816,4,1.0
36,816,64,1.0
36,832,1,0.0
36,832,2,0.796875
36,832,4,1.0
36,832,64,1.0
36,848,1,0.0
36,848,2,0.8125
36,848,4,1.0
36,848,64,1.0
36,864,1,0.0
36,864,2,0.84375
36,864,4,0.9921875
36,864,64,1.0
36,880,1,0.0
36,880,2,0.90625
36,880,4,1.0
36,880,64,1.0
36,896,1,0.0
36,896,2,0.8984375
36,896,4,1.0
36,896,64,1.0
36,912,1,0.0
36,912,2,0.859375
36,912,4,1.0
36,912,64,1.0
36,928,1,0.0
36,928,2,0.8984375
36,928,4,1.0
36,928,64,1.0
36,944,1,0.0
36,944,2,0.9375
36,944,4,1.0
36,944,64,1.0
36,960,1,0.015625
36,960,2,0.953125
36,960,4,1.0
36,960,64,1.0
36,976,1,0.0
36,976,2,0.9609375
36,976,4,0.9921875
36,976,64,1.0
36,992,1,0.0078125
36,992,2,0.96875
36,992,4,0.9921875
36,992,64,1.0
36,1008,1,0.0078125
36,1008,2,0.9765625
36,1008,4,1.0
36,1008,64,1.0
36,1024,1,0.0234375
36,1024,2,1.0
36,1024,4,1.0
36,1024,64,1.0
37,16,1,0.0
37,16,2,0.0
37,16,4,0.0
37,16,64,0.0
37,32,1,0.0
37,32,2,0.0
37,32,4,0.0
37,32,64,0.0
37,48,1,0.0
37,48,2,0.0
37,48,4,0.0
37,48,64,0.0
37,64,1,0.0
37,64,2,0.0
37,64,4,0.0
37,64,64,0.0
37,80,1,0.0
37,80,2,0.0
37,80,4,0.0
37,80,64,0.0
37,96,1,0.0
37,96,2,0.0
37,96,4,0.0
37,96,64,0.0
37,112,1,0.0
37,112,2,0.0
37,112,4,0.0
37,112,64,0.0
37,128,1,0.0
37,128,2,0.0
37,128,4,0.0
37,128,64,0.0
37,144,1,0.0
37,144,2,0.0
37,144,4,0.0
37,144,64,0.0
37,160,1,0.0
37,160,2,0.0
37,160,4,0.0
37,160,64,0.0
37,176,1,0.0
37,176,2,0.0
37,176,4,0.0
37,176,64,0.0
37,192,1,0.0
37,192,2,0.0
37,192,4,0.0
37,192,64,0.0
37,208,1,0.0
37,208,2,0.0
37,208,4,0.0
37,208,64,0.0
37,224,1,0.0
37,224,2,0.0
37,224,4,0.0
37,224,64,0.0
37,240,1,0.0
37,240,2,0.0
37,240,4,0.0
37,240,64,0.0
37,256,1,0.0
37,256,2,0.0
37,256,4,0.0
37,256,64,0.0
37,272,1,0.0
37,272,2,0.0
37,272,4,0.0
37,272,64,0.0
37,288,1,0.0
37,288,2,0.0
37,288,4,0.0
37,288,64,0.015625
37,304,1,0.0
37,304,2,0.0
37,304,4,0.0
37,304,64,0.015625
37,320,1,0.0
37,320,2,0.0
37,320,4,0.0
37,320,64,0.046875
37,336,1,0.0
37,336,2,0.0
37,336,4,0.0
37,336,64,0.078125
37,352,1,0.0
37,352,2,0.0
37,352,4,0.0
37,352,64,0.109375
37,368,1,0.0
37,368,2,0.0
37,368,4,0.0
37,368,64,0.2421875
37,384,1,0.0
37,384,2,0.0
37,384,4,0.0078125
37,384,64,0.3515625
37,400,1,0.0
37,400,2,0.0
37,400,4,0.0078125
37,400,64,0.4765625
37,416,1,0.0
37,416,2,0.0
37,416,4,0.0234375
37,416,64,0.6015625
37,432,1,0.0
37,432,2,0.0
37,432,4,0.078125
37,432,64,0.671875
37,448,1,0.0
37,448,2,0.0
37,448,4,0.1796875
37,448,64,0.75
37,464,1,0.0
37,464,2,0.0
37,464,4,0.1875
37,464,64,0.7890625
37,480,1,0.0
37,480,2,0.0
37,480,4,0.1796875
37,480,64,0.859375
37,496,1,0.0
37,496,2,0.0
37,496,4,0.3515625
37,496,64,0.859375
37,512,1,0.0
37,512,2,0.0
37,512,4,0.421875
37,512,64,0.890625
37,528,1,0.0
37,528,2,0.0078125
37,528,4,0.6328125
37,528,64,0.9375
37,544,1,0.0
37,544,2,0.0
37,544,4,0.609375
37,544,64,0.953125
37,560,1,0.0
37,560,2,0.0078125
37,560,4,0.671875
37,560,64,0.9453125
37,576,1,0.0
37,576,2,0.015625
37,576,4,0.8203125
37,576,64,0.9921875
37,592,1,0.0
37,592,2,0.015625
37,592,4,0.828125
37,592,64,0.9765625
37,608,1,0.0
37,608,2,0.0234375
37,608,4,0.8203125
37,608,64,0.9921875
37,624,1,0.0
37,624,2,0.046875
37,624,4,0.890625
37,624,64,1.0
37,640,1,0.0
37,640,2,0.0625
37,640,4,0.8828125
37,640,64,1.0
37,656,1,0.0
37,656,2,0.140625
37,656,4,0.9453125
37,656,64,0.9921875
37,672,1,0.0
37,672,2,0.125
37,672,4,0.9375
37,672,64,0.9921875
37,688,1,0.0
37,688,2,0.2578125
37,688,4,0.9296875
37,688,64,1.0
37,704,1,0.0
37,704,2,0.28125
37,704,4,0.9765625
37,704,64,1.0
37,720,1,0.0
37,720,2,0.3515625
37,720,4,0.9296875
37,720,64,1.0
37,736,1,0.0
37,736,2,0.421875
37,736,4,0.9765625
37,736,64,1.0
37,752,1,0.0
37,752,2,0.5
37,752,4,1.0
37,752,64,1.0
37,768,1,0.0
37,768,2,0.546875
37,768,4,0.984375
37,768,64,1.0
37,784,1,0.0
37,784,2,0.640625
37,784,4,0.9921875
37,784,64,1.0
37,800,1,0.0
37,800,2,0.65625
37,800,4,0.9921875
37,800,64,1.0
37,816,1,0.0
37,816,2,0.6875
37,816,4,0.9921875
37,816,64,1.0
37,832,1,0.0
37,832,2,0.71875
37,832,4,1.0
37,832,64,1.0
37,848,1,0.0
37,848,2,0.8046875
37,848,4,1.0
37,848,64,1.0
37,864,1,0.0
37,864,2,0.7578125
37,864,4,1.0
37,864,64,1.0
37,880,1,0.0
37,880,2,0.8359375
37,880,4,0.9921875
37,880,64,1.0
37,896,1,0.0
37,896,2,0.84375
37,896,4,1.0
37,896,64,1.0
37,912,1,0.0
37,912,2,0.90625
37,912,4,1.0
37,912,64,1.0
37,928,1,0.0
37,928,2,0.921875
37,928,4,1.0
37,928,64,1.0
37,944,1,0.0
37,944,2,0.90625
37,944,4,1.0
37,944,64,1.0
37,960,1,0.0
37,960,2,0.9375
37,960,4,1.0
37,960,64,1.0
37,976,1,0.0
37,976,2,0.96875
37,976,4,1.0
37,976,64,1.0
37,992,1,0.0
37,992,2,0.9453125
37,992,4,1.0
37,992,64,1.0
37,1008,1,0.0
37,1008,2,0.9765625
37,1008,4,1.0
37,1008,64,1.0
37,1024,1,0.015625
37,1024,2,0.9609375
37,1024,4,1.0
37,1024,64,1.0
38,16,1,0.0
38,16,2,0.0
38,16,4,0.0
38,16,64,0.0
38,32,1,0.0
38,32,2,0.0
38,32,4,0.0
38,32,64,0.0
38,48,1,0.0
38,48,2,0.0
38,48,4,0.0
38,48,64,0.0
38,64,1,0.0
38,64,2,0.0
38,64,4,0.0
38,64,64,0.0
38,80,1,0.0
38,80,2,0.0
38,80,4,0.0
38,80,64,0.0
38,96,1,0.0
38,96,2,0.0
38,96,4,0.0
38,96,64,0.0
38,112,1,0.0
38,112,2,0.0
38,112,4,0.0
38,112,64,0.0
38,128,1,0.0
38,128,2,0.0
38,128,4,0.0
38,128,64,0.0
38,144,1,0.0
38,144,2,0.0
38,144,4,0.0
38,144,64,0.0
38,160,1,0.0
38,160,2,0.0
38,160,4,0.0
38,160,64,0.0
38,176,1,0.0
38,176,2,0.0
38,176,4,0.0
38,176,64,0.0
38,192,1,0.0
38,192,2,0.0
38,192,4,0.0
38,192,64,0.0
38,208,1,0.0
38,208,2,0.0
38,208,4,0.0
38,208,64,0.0
38,224,1,0.0
38,224,2,0.0
38,224,4,0.0
38,224,64,0.0
38,240,1,0.0
38,240,2,0.0
38,240,4,0.0
38,240,64,0.0
38,256,1,0.0
38,256,2,0.0
38,256,4,0.0
38,256,64,0.0
38,272,1,0.0
38,272,2,0.0
38,272,4,0.0
38,272,64,0.0
38,288,1,0.0
38,288,2,0.0
38,288,4,0.0
38,288,64,0.0
38,304,1,0.0
38,304,2,0.0
38,304,4,0.0
38,304,64,0.0
38,320,1,0.0
38,320,2,0.0
38,320,4,0.0
38,320,64,0.015625
38,336,1,0.0
38,336,2,0.0
38,336,4,0.0
38,336,64,0.0390625
38,352,1,0.0
38,352,2,0.0
38,352,4,0.0
38,352,64,0.09375
38,368,1,0.0
38,368,2,0.0
38,368,4,0.0
38,368,64,0.1328125
38,384,1,0.0
38,384,2,0.0
38,384,4,0.0
38,384,64,0.28125
38,400,1,0.0
38,400,2,0.0
38,400,4,0.0
38,400,64,0.3046875
38,416,1,0.0
38,416,2,0.0
38,416,4,0.0
38,416,64,0.3671875
38,432,1,0.0
38,432,2,0.0
38,432,4,0.046875
38,432,64,0.546875
38,448,1,0.0
38,448,2,0.0
38,448,4,0.0546875
38,448,64,0.65625
38,464,1,0.0
38,464,2,0.0
38,464,4,0.140625
38,464,64,0.7578125
38,480,1,0.0
38,480,2,0.0
38,480,4,0.203125
38,480,64,0.7890625
38,496,1,0.0
38,496,2,0.0
38,496,4,0.2109375
38,496,64,0.8515625
38,512,1,0.0
38,512,2,0.0
38,512,4,0.34375
38,512,64,0.8984375
38,528,1,0.0
38,528,2,0.0
38,528,4,0.4375
38,528,64,0.9609375
38,544,1,0.0
38,544,2,0.0
38,544,4,0.5703125
38,544,64,0.9375
38,560,1,0.0
38,560,2,0.0
38,560,4,0.625
38,560,64,0.96875
38,576,1,0.0
38,576,2,0.0
38,576,4,0.65625
38,576,64,0.953125
38,592,1,0.0
38,592,2,0.0078125
38,592,4,0.7734375
38,592,64,0.9765625
38,608,1,0.0
38,608,2,0.0234375
38,608,4,0.7578125
38,608,64,0.9765625
38,624,1,0.0
38,624,2,0.0
38,624,4,0.8203125
38,624,64,0.9921875
38,640,1,0.0
38,640,2,0.0703125
38,640,4,0.890625
38,640,64,0.96875
38,656,1,0.0
38,656,2,0.1015625
38,656,4,0.9140625
38,656,64,1.0
38,672,1,0.0
38,672,2,0.1484375
38,672,4,0.921875
38,672,64,0.984375
38,688,1,0.0
38,688,2,0.21875
38,688,4,0.9609375
38,688,64,1.0
38,704,1,0.0
38,704,2,0.15625
38,704,4,0.9765625
38,704,64,1.0
38,720,1,0.0
38,720,2,0.2890625
38,720,4,0.9453125
38,720,64,1.0
38,736,1,0.0
38,736,2,0.3046875
38,736,4,0.984375
38,736,64,1.0
38,752,1,0.0
38,752,2,0.375
38,752,4,0.9765625
38,752,64,1.0
38,768,1,0.0
38,768,2,0.4296875
38,768,4,0.9921875
38,768,64,1.0
38,784,1,0.0
38,784,2,0.40625
38,784,4,0.984375
38,784,64,1.0
38,800,1,0.0
38,800,2,0.5546875
38,800,4,0.9921875
38,800,64,1.0
38,816,1,0.0
38,816,2,0.5234375
38,816,4,1.0
38,816,64,1.0
38,832,1,0.0
38,832,2,0.65625
38,832,4,0.9921875
38,832,64,1.0
38,848,1,0.0
38,848,2,0.640625
38,848,4,1.0
38,848,64,1.0
38,864,1,0.0
38,864,2,0.734375
38,864,4,1.0
38,864,64,1.0
38,880,1,0.0
38,880,2,0.671875
38,880,4,1.0
38,880,64,1.0
38,896,1,0.0
38,896,2,0.734375
38,896,4,0.9921875
38,896,64,1.0
38,912,1,0.0
38,912,2,0.8515625
38,912,4,1.0
38,912,64,1.0
38,928,1,0.0
38,928,2,0.875
38,928,4,1.0
38,928,64,1.0
38,944,1,0.0
38,944,2,0.890625
38,944,4,1.0
38,944,64,1.0
38,960,1,0.0
38,960,2,0.8828125
38,960,4,1.0
38,960,64,1.0
38,976,1,0.0
38,976,2,0.890625
38,976,4,1.0
38,976,64,1.0
38,992,1,0.0
38,992,2,0.9765625
38,992,4,1.0
38,992,64,1.0
38,1008,1,0.0
38,1008,2,0.9609375
38,1008,4,1.0
38,1008,64,1.0
38,1024,1,0.0
38,1024,2,0.9765625
38,1024,4,1.0
38,1024,64,1.0
39,16,1,0.0
39,16,2,0.0
39,16,4,0.0
39,16,64,0.0
39,32,1,0.0
39,32,2,0.0
39,32,4,0.0
39,32,64,0.0
39,48,1,0.0
39,48,2,0.0
39,48,4,0.0
39,48,64,0.0
39,64,1,0.0
39,64,2,0.0
39,64,4,0.0
39,64,64,0.0
39,80,1,0.0
39,80,2,0.0
39,80,4,0.0
39,80,64,0.0
39,96,1,0.0
39,96,2,0.0
39,96,4,0.0
39,96,64,0.0
39,112,1,0.0
39,112,2,0.0
39,112,4,0.0
39,112,64,0.0
39,128,1,0.0
39,128,2,0.0
39,128,4,0.0
39,128,64,0.0
39,144,1,0.0
39,144,2,0.0
39,144,4,0.0
39,144,64,0.0
39,160,1,0.0
39,160,2,0.0
39,160,4,0.0
